名称,地区,经度,维度,总价/万,单价/元,规格,大小/平方米,朝向,装修,楼层,楼层样式,关注人数
龙宫粮食局宿舍,九一街,114.060661275425,22.5314461636503,235,28659,2室2厅,82,南,简装,高楼层(共6层),板楼,50
明鑫花苑,丰泽街,120.561627120105,31.354959612105,330,21569,3室1厅,153,南,精装,低楼层(共13层),板楼,90
华泉盛世豪庭,泉港区,116.349628170333,39.9708445719701,39,4806,2室2厅,81,南,毛坯,中楼层(共18层),暂无数据,90
宝龙广场公寓,宝龙广场,121.582594772116,25.0320563716791,49,10433,1室1厅,46,南,精装,高楼层(共29层),板楼,110
世茂御龙湾湖心岛,晋江万达,103.943775935045,30.9934867819039,150,18430,2室2厅,81,东南,精装,中楼层(共32层),板塔结合,270
泉州中骏商城,南环路,116.372228728489,39.9099089059189,31,7599,1室1厅,40,东,精装,中楼层(共28层),塔楼,30
中航城天悦,宝龙广场,118.565185957098,24.9371838319111,161,17594,3室2厅,91,南,毛坯,低楼层(共33层),板塔结合,90
蓝海国际,泉港区,107.447352462312,22.9802382559863,33,5514,2室2厅,59,南,精装,低楼层(共13层),板楼,130
左岸英郡,展览城,120.655369791599,31.4174689225489,320,22675,4室2厅,141,东南,毛坯,中楼层(共32层),塔楼,50
见龙亭小区,泉州站,118.596073,24.815865,221,14351,4室1厅,154,东南,毛坯,高楼层(共18层),板塔结合,30
安泰世界城,SM广场,116.559933976665,40.0782372532699,152.18,22667,2室1厅,67,东南南,精装,低楼层(共21层),板塔结合,50
御龙湾曼哈顿第九湾区,晋江万达,116.459315674798,39.9230077923451,39,7948,1室1厅,49,东南,精装,中楼层(共32层),塔楼,30
东岭万道商业广场,惠安县,118.563408300325,24.7926657439989,38,7674,1室1厅,49,南,毛坯,6层,板塔结合,30
宝龙广场公寓,宝龙广场,116.411306635123,39.8562300371275,47,10000,1室0厅,47,东南,精装,中楼层(共29层),板楼,50
逸涛商住城,泉港区,118.677591554338,24.9586896820645,68,4901,3室2厅,138,南,简装,低楼层(共6层),暂无数据,30
江南御景,清濛开发区,116.345197817388,39.757638514578,128,11765,3室1厅,108,东南,精装,低楼层(共13层),板楼,150
百宏华尔街,晋江万达,121.582594772116,25.0320563716791,43.1,11460,1室1厅,37,南,简装,高楼层(共21层),板楼,30
和平国际广场,宝龙广场,104.326776484143,30.8625320079344,45,8601,1室1厅,52,西南,毛坯,高楼层(共6层),暂无数据,30
御龙湾曼哈顿第九湾区,晋江万达,118.581370278313,24.8858864716886,40.8,8000,1室1厅,51,南,精装,低楼层(共32层),塔楼,110
东街4号区,东街,118.677823856143,24.9554296200202,300,30000,2室2厅,100,西北,精装,中楼层(共6层),板楼,110
金山新村北区,新门街,104.147738087527,30.6875392414395,145,25893,2室1厅,56,西南,简装,高楼层(共6层),板楼,110
百捷中央名门,泉州桥南,118.578292773468,24.7848236286796,217,24195,3室2厅,89,南,毛坯,低楼层(共32层),塔楼,30
福炼社区北区,泉港区,116.597460060531,39.9186431609155,26,4728,2室1厅,55,南,简装,中楼层(共5层),暂无数据,130
螺兴大厦,惠安县,116.458884937306,39.9234346257947,108,4538,4室3厅,238,南,简装,高楼层(共8层),暂无数据,50
信义华府,石狮中心,113.913812309349,22.5784792816907,170,8590,4室1厅,197,东南,毛坯,低楼层(共31层),板楼,50
陶然居二期,惠安县,121.497360798648,31.6823472261387,105,9199,2室2厅,114,南,精装,高楼层(共31层),暂无数据,50
麦德龙国贸商城,泉秀街,118.596073,24.815865,135,20298,1室0厅,66,南,简装,中楼层(共7层),板楼,30
华泉盛世豪庭,泉港区,121.582594772116,25.0320563716791,89.8,6416,4室2厅,139,南,精装,低楼层(共18层),暂无数据,70
兰峰城市花园,SM广场,114.690547723955,37.0109979705604,135,14137,2室2厅,95,南,精装,低楼层(共5层),板塔结合,190
百信御江帝景三期,泉州桥南,118.677591554338,24.9586896820645,245,25738,3室2厅,95,南,毛坯,高楼层(共33层),塔楼,50
庄园荣寓,泉港区,118.596073,24.815865,21,3868,1室0厅,54,南,简装,中楼层(共19层),暂无数据,50
后坂裕达小区,丰泽街,120.975109780243,31.3025009103028,260,21312,4室2厅,122,南,简装,中楼层(共7层),板楼,470
华大泰禾广场,城东,120.780868730668,31.6870966149617,60.4,12636,0室1厅,47,南,简装,低楼层(共24层),板楼,110
百信御江帝景二期,泉州桥南,103.943775935045,30.9934867819039,85,16069,2室2厅,52,东南,精装,高楼层(共19层),板塔结合,250
中航城阿尔法,宝龙广场,116.459315674798,39.9230077923451,28.8,8730,1室1厅,32,南,精装,低楼层(共27层),塔楼,70
东盛花苑,泉港区,118.596073,24.815865,29.8,5047,2室1厅,59,东西,精装,高楼层(共6层),暂无数据,250
永嘉天地,泉港区,116.372228728489,39.9099089059189,66,6823,2室2厅,96,南,毛坯,高楼层(共20层),板塔结合,30
荣华一品,泉港区,107.447352462312,22.9802382559863,19.8,3984,1室1厅,49,南,简装,高楼层(共5层),暂无数据,550
天玺,泉港区,118.565185957098,24.9371838319111,59.8,7067,3室2厅,84,东南,毛坯,中楼层(共20层),暂无数据,90
金山新村北区,新门街,115.94203954675,25.4230539786493,139,22938,2室1厅,60,东南,精装,高楼层(共5层),板楼,30
东盛花苑,泉港区,118.677591554338,24.9586896820645,32.8,3686,2室1厅,89,东南,简装,高楼层(共6层),暂无数据,310
卫计局临时宿舍,宝龙广场,118.936698256567,25.1297504886746,69,11678,2室1厅,59,南北,简装,中楼层(共5层),暂无数据,150
兰峰城市花园,SM广场,116.349628170333,39.9708445719701,139,13565,2室2厅,102,东,精装,中楼层(共11层),板塔结合,70
华洲家装市场,泉州桥南,116.380381389975,40.0183813631457,53,15589,2室1厅,34,东南,精装,中楼层(共13层),塔楼,250
蓝郡国际,台商投资区,121.497360798648,31.6823472261387,80,9554,2室2厅,83,南,毛坯,低楼层(共29层),塔楼,330
伴山御景,SM广场,121.582594772116,25.0320563716791,115,15754,2室2厅,73,南,精装,中楼层(共25层),板塔结合,30
美亚芳邻,洛江区,100.593433067732,38.538862641574,21,12189,1室1厅,17,东南,精装,中楼层(共15层),板塔结合,30
宝龙广场公寓,宝龙广场,118.936698256567,25.1297504886746,46.6,10020,1室1厅,46,东南,毛坯,高楼层(共29层),板楼,30
星湖湾,台商投资区,118.577271310272,24.8085840521263,68,8944,2室1厅,76,南,毛坯,18层,板塔结合,30
狮城帝苑一期,石狮中心,116.328217148333,39.9757033333205,82,9426,2室2厅,87,南北,精装,高楼层(共18层),板楼,50
金山南区,新门街,113.913812309349,22.5784792816907,173,25821,3室1厅,67,东南,简装,低楼层(共5层),暂无数据,30
世茂御龙湾凯撒岛,晋江万达,103.966924010409,30.6721608770754,210,17074,3室2厅,123,南,简装,高楼层(共18层),板楼,50
中骏广场,丰泽街,105.931705367599,30.3585387262682,59,17560,2室1厅,33,南,精装,高楼层(共22层),塔楼,70
海悦府,东海,114.414286620299,30.6304113002414,235,26760,3室1厅,87,东南,精装,低楼层(共32层),板塔结合,150
西湖联成花苑,城北路,104.094842894691,30.7602284671211,585,31068,6室2厅,188,南,简装,高楼层(共6层),板楼,30
建发中泱天成,洛江区,118.677591554338,24.9586896820645,198,19118,3室2厅,103,东南,毛坯,中楼层(共17层),暂无数据,90
中骏世界城,城东,104.094842894691,30.7602284671211,38.5,8021,1室1厅,48,西北,简装,低楼层(共26层),板塔结合,90
百捷星光城,泉州桥南,118.783103016114,25.0180302910972,80,18802,2室2厅,42,南,毛坯,高楼层(共16层),板楼,30
信义豪园,石狮周边,115.902209129604,28.6808816604842,54,6091,2室2厅,88,南北,毛坯,高楼层(共33层),暂无数据,90
蓝郡国际,台商投资区,118.605309311671,24.9275346112491,90,9495,2室2厅,94,南,毛坯,中楼层(共29层),塔楼,30
太古广场一期,东海,124.074320382914,40.4658203325896,178,22871,2室2厅,77,南北,精装,中楼层(共38层),板楼,70
冠亚凯旋门,城东,117.894163076048,31.6187278278861,160,23444,2室1厅,68,南,精装,中楼层(共18层),板塔结合,130
美亚芳邻,洛江区,98.5913593561141,24.4380107027581,21,11667,1室1厅,18,东南,精装,中楼层(共15层),板塔结合,30
涂门街,涂门街,114.089504877205,22.5486862804858,98,26064,1室1厅,37,南,简装,低楼层(共7层),板楼,90
华泉盛世豪庭,泉港区,116.459315674798,39.9230077923451,39,4806,2室2厅,81,南,毛坯,中楼层(共18层),暂无数据,90
捷宏盛宴,安海镇,121.342200081132,30.7620723991983,51.5,12522,1室1厅,41,东南,简装,中楼层(共21层),板塔结合,30
万达华府B区,晋江万达,107.347997549896,30.5048333542411,239.8,24791,2室1厅,96,南,简装,中楼层(共32层),板楼,50
世茂御龙湾湖心岛,晋江万达,108.881880169212,32.2792076287093,150,18430,2室2厅,81,东南,精装,中楼层(共32层),板塔结合,270
东海湾·十二宴,东海,118.470265696943,24.7135523467638,453,22995,5室2厅,197,北南,毛坯,低楼层(共22层),塔楼,190
东岭万道商业广场,惠安县,115.94203954675,25.4230539786493,27,6936,1室1厅,38,南,毛坯,6层,板塔结合,30
聚融房地产,涂门街,116.349628170333,39.9708445719701,105,30009,1室0厅,34,北,简装,中楼层(共9层),塔楼,30
华泉盛世豪庭,泉港区,120.561627120105,31.354959612105,50,4500,3室2厅,111,南,毛坯,高楼层(共18层),暂无数据,70
泉州中骏商城,南环路,121.822008140462,30.979053553411,31,7599,1室1厅,40,东,精装,中楼层(共28层),塔楼,30
海上海领海苑,东海,116.380381389975,40.0183813631457,72,14770,2室1厅,48,南,毛坯,高楼层(共24层),板楼,50
永隆国际社区,宝龙广场,121.567661469214,31.1967529615431,155.6,19168,2室1厅,81,南,毛坯,高楼层(共31层),板楼,70
中航城天悦,宝龙广场,104.147738087527,30.6875392414395,161,17594,3室2厅,91,南,毛坯,低楼层(共33层),板塔结合,90
宝龙广场公寓,宝龙广场,118.588768991983,24.9099557406976,49,10433,1室1厅,46,南,精装,高楼层(共29层),板楼,110
昌茂香槟公馆,泉港区,118.581370278313,24.8858864716886,83,6324,3室2厅,131,南,毛坯,高楼层(共17层),板塔结合,50
蓝海国际,泉港区,116.416662152912,39.9302827536575,33,5514,2室2厅,59,南,精装,低楼层(共13层),板楼,130
百捷中央学府,泉州桥南,123.216812405808,41.2010747629446,108,23312,2室1厅,46,南北,精装,中楼层(共24层),板塔结合,90
左岸英郡,展览城,121.497360798648,31.6823472261387,320,22675,4室2厅,141,东南,毛坯,中楼层(共32层),塔楼,50
中航城阿尔法,宝龙广场,116.37504276033,39.9303075822508,30,9039,1室1厅,33,北,精装,低楼层(共27层),塔楼,30
九一路龙宫住宅,九一街,118.470265696943,24.7135523467638,262,34128,2室1厅,76,南,简装,中楼层(共7层),板楼,50
霞淮花苑,泉秀街,121.342200081132,30.7620723991983,150,17442,2室2厅,86,南,简装,高楼层(共7层),板楼,30
君怡大厦,惠安县,120.688524075084,28.1564503322057,35,8023,1室0厅,43,东北,简装,高楼层(共14层),暂无数据,30
泉州电业局大淮小区,万达,113.648057966687,22.8560520193224,185,18209,3室2厅,101,东南,简装,高楼层(共7层),板楼,250
龙宫粮食局宿舍,九一街,113.648057966687,22.8560520193224,235,28659,2室2厅,82,南,简装,高楼层(共6层),板楼,50
明鑫花苑,丰泽街,116.380110371203,39.8887129142416,330,21569,3室1厅,153,南,精装,低楼层(共13层),板楼,90
和平国际广场,宝龙广场,118.636475572177,24.7441750712975,39,9115,1室1厅,42,北,毛坯,高楼层(共6层),暂无数据,30
东岭万道商业广场,惠安县,102.668832753557,37.9252940224774,24,6165,1室1厅,38,南,毛坯,6层,板塔结合,30
溜园小区,泉州桥南,118.796950754868,25.0304984614918,55,10577,1室0厅,52,南,毛坯,高楼层(共28层),板楼,270
御龙湾曼哈顿第九湾区,晋江万达,121.335349962635,31.329744880781,39,7948,1室1厅,49,东南,精装,中楼层(共32层),塔楼,30
百宏华尔街,晋江万达,118.607310916008,24.9014989177829,43.1,11460,1室1厅,37,南,简装,高楼层(共21层),板楼,30
和平国际广场,宝龙广场,116.723524646933,23.3777757806284,45,8601,1室1厅,52,西南,毛坯,高楼层(共6层),暂无数据,30
逸涛商住城,泉港区,118.653206063142,24.7426321912574,68,4901,3室2厅,138,南,简装,低楼层(共6层),暂无数据,30
江南御景,清濛开发区,114.089504877205,22.5486862804858,128,11765,3室1厅,108,东南,精装,低楼层(共13层),板楼,150
中骏雍景湾,江北大道,116.723524646933,23.3777757806284,147,10999,4室2厅,133,南,精装,高楼层(共33层),板塔结合,150
御龙湾曼哈顿第九湾区,晋江万达,116.255256145999,40.2136255802576,157,8511,1室0厅,184,南,毛坯,低楼层(共32层),塔楼,130
菊秀苑小区,晋江万达,113.913812309349,22.5784792816907,89.7,12999,2室2厅,69,东南,简装,高楼层(共6层),板楼,130
税务宿舍,东湖,113.648057966687,22.8560520193224,120,17143,2室1厅,70,南,简装,高楼层(共6层),暂无数据,130
信义豪园,石狮周边,116.723524646933,23.3777757806284,54,6000,2室2厅,90,南北,毛坯,低楼层(共33层),暂无数据,150
华泰国际新城八期,SM广场,118.653206063142,24.7426321912574,196,20029,2室2厅,97,东南,精装,高楼层(共9层),板塔结合,30
中航城天骏,宝龙广场,118.567603746377,24.8934925975347,202,18982,3室2厅,106,东南,毛坯,低楼层(共31层),板楼,110
南和嘉园,泉港区,118.796950754868,25.0304984614918,35,3903,2室1厅,89,西,毛坯,中楼层(共5层),暂无数据,130
万达华府B区,晋江万达,120.248015910634,30.3178713116513,255,26456,2室2厅,96,东南,精装,中楼层(共32层),板楼,50
万达华府C区,晋江万达,116.459315674798,39.9230077923451,245,23910,3室1厅,102,南,精装,高楼层(共32层),板楼,130
幸福新村,涂门街,118.918109800317,25.131714309317,120,30597,1室1厅,39,南,毛坯,低楼层(共5层),暂无数据,50
碧桂园清源里二期,东湖,125.375441085268,43.8855637919725,248,17075,4室2厅,145,南,毛坯,低楼层(共10层),暂无数据,130
百信御江帝景太阳城,泉州桥南,113.470164999486,23.1057349960762,255,22174,3室2厅,115,东东南,毛坯,低楼层(共26层),塔楼,30
美亚芳邻,洛江区,98.5913593561141,24.4380107027581,115,12726,3室2厅,90,东南西南,毛坯,中楼层(共29层),暂无数据,30
鲤景湾三期滨苑,浮桥,121.342200081132,30.7620723991983,65,15331,2室2厅,42,南,精装,中楼层(共27层),塔楼,50
建发中泱天成,洛江区,121.384846955557,31.178404296703,198,19118,3室2厅,103,东南,毛坯,中楼层(共17层),暂无数据,90
天玺,泉港区,117.894163076048,31.6187278278861,27,5981,2室1厅,45,东南,毛坯,中楼层(共20层),暂无数据,70
汾阳国际,惠安县,114.089504877205,22.5486862804858,60,5874,3室2厅,102,南,毛坯,中楼层(共33层),板楼,70
绿色人家,洛江区,124.074320382914,40.4658203325896,39,9513,1室1厅,41,南,简装,低楼层(共10层),板楼,30
海悦府,东海,113.351285853421,23.0807440385117,235,26760,3室1厅,87,东南,精装,低楼层(共32层),板塔结合,150
金山南区,新门街,118.584507,24.815865,173,25821,3室1厅,67,东南,简装,低楼层(共5层),暂无数据,30
蓝郡国际,台商投资区,123.216812405808,41.2010747629446,80,9554,2室2厅,83,南,毛坯,低楼层(共29层),塔楼,330
陈普佳苑,宝龙广场,118.605147796341,24.8386007931148,58.8,10889,1室1厅,54,东南,精装,高楼层(共6层),暂无数据,110
宝龙广场公寓,宝龙广场,120.996266491953,31.0550270592964,40.8,8726,1室0厅,46,北,毛坯,高楼层(共29层),塔楼,190
万达华府B区,晋江万达,104.769939966805,32.9074144773537,292,22318,3室2厅,130,东南,简装,低楼层(共32层),板楼,190
卫计局临时宿舍,宝龙广场,116.319473581482,40.0876577084862,69,11678,2室1厅,59,南北,简装,中楼层(共5层),暂无数据,150
东盛花苑,泉港区,116.459315674798,39.9230077923451,32.8,3686,2室1厅,89,东南,简装,高楼层(共6层),暂无数据,310
南亿花园,泉港区,104.850694488083,30.2430647621601,23,4521,1室1厅,50,北,简装,中楼层(共10层),暂无数据,50
嘉琳广场,洛江区,116.358062270936,39.7619582852397,130,13753,2室2厅,94,南,毛坯,高楼层(共34层),板楼,310
万豪国际公寓,石狮中心,113.913812309349,22.5784792816907,43,8763,1室1厅,49,南,简装,低楼层(共13层),板楼,370
金海湾,台商投资区,116.255256145999,40.2136255802576,100,9910,3室2厅,100,西南,毛坯,18层,板塔结合,110
安泰世界城,SM广场,116.723524646933,23.3777757806284,163,18100,2室2厅,90,南北,精装,低楼层(共20层),板塔结合,70
幸福电商城,展览城,118.821282437564,25.0541080481553,70,11422,2室2厅,61,南,毛坯,高楼层(共16层),塔楼,50
中航城天骏,宝龙广场,107.347997549896,30.5048333542411,202,18982,3室2厅,106,东南,毛坯,低楼层(共31层),板楼,110
陶然居二期,惠安县,113.606581045372,23.5573381775427,79,9488,2室2厅,83,南北,简装,低楼层(共32层),暂无数据,70
美亚芳邻,洛江区,121.497360798648,31.6823472261387,124,13720,3室1厅,90,南北,毛坯,高楼层(共29层),暂无数据,50
